,Common Opponents Average Score difference,Date,End Score Diff,Map,Map Score Difference,Match ID,Past Encounters Score Difference,Recent Matches Score Difference,Team 1 ID,Team 2 ID,Winner
14789,,2017-11-12 00:00:00,5,Overpass,-10.0,2317169,-7.0,-0.6666666666666679,8533,8490,1
14790,,2017-11-12 00:00:00,-2,Cobblestone,6.75,2317169,-1.0,-0.6666666666666679,8533,8490,0
14791,,2017-11-12 00:00:00,-12,Cobblestone,,2317198,,,8551,8552,0
14792,,2017-11-12 00:00:00,-13,Train,,2317198,,,8551,8552,0
14793,-0.08845141975868642,2017-11-12 00:00:00,9,Cache,1.795454545454545,2317122,-1.9166666666666667,-1.333333333333334,6211,6615,1
14794,-0.08845141975868642,2017-11-12 00:00:00,9,Overpass,0.9675324675324681,2317122,-1.0769230769230769,3.0,6211,6615,1
14795,-0.9628930528060402,2017-11-12 00:00:00,13,Inferno,0.7297157622739032,2317123,2.2,-1.333333333333334,5973,5752,1
14796,-0.9628930528060402,2017-11-12 00:00:00,-11,Overpass,-0.8923076923076909,2317123,3.1818181818181817,2.0,5973,5752,0
14797,-0.9628930528060402,2017-11-12 00:00:00,-5,Cobblestone,-0.08187134502924032,2317123,2.0,-2.666666666666666,5973,5752,0
14798,,2017-11-12 00:00:00,12,Nuke,,2317177,,,7885,8548,1
14799,-1.9666666666666663,2017-11-12 00:00:00,-5,Inferno,1.085388994307399,2314804,-4.0,-1.0,7157,6290,0
14800,-0.25974025974025977,2017-11-12 00:00:00,-2,Train,0.28148148148148167,2317116,-0.043478260869565216,2.333333333333334,6290,6673,0
14801,0.2285353535353536,2017-11-12 00:00:00,5,Overpass,0.8436293436293436,2317221,4.666666666666667,-5.666666666666666,8068,5310,1
14802,0.2285353535353536,2017-11-12 00:00:00,-11,Cache,2.0270270270270263,2317221,4.75,-4.0,8068,5310,0
14803,0.2285353535353536,2017-11-12 00:00:00,13,Cobblestone,0.8067226890756292,2317221,1.6,-4.666666666666668,8068,5310,1
14804,4.6,2017-11-12 00:00:00,7,Mirage,-6.642857142857142,2317188,,-8.666666666666668,4674,8263,1
14805,4.6,2017-11-12 00:00:00,12,Nuke,14.368421052631579,2317188,7.0,-3.0,4674,8263,1
14806,,2017-11-12 00:00:00,4,Mirage,,2317046,,,8408,8255,1
14807,,2017-11-12 00:00:00,3,Overpass,5.0,2317046,4.0,3.666666666666666,8408,8255,1
14808,,2017-11-12 00:00:00,-3,Train,,2317175,,,6366,8546,0
14809,17.0,2017-11-12 00:00:00,8,Inferno,-5.192307692307692,2317181,,8.0,5929,7751,1
14810,17.0,2017-11-12 00:00:00,12,Cobblestone,14.404761904761905,2317181,8.0,6.333333333333334,5929,7751,1
14811,,2017-11-12 00:00:00,-4,Overpass,,2317145,,,8540,7687,0
14812,,2017-11-12 00:00:00,-3,Cache,,2317145,,,8540,7687,0
14813,,2017-11-12 00:00:00,9,Train,,2317179,,,8547,8544,1
14814,,2017-11-12 00:00:00,10,Overpass,,2317144,,,7666,8110,1
14815,,2017-11-12 00:00:00,2,Train,,2317144,,,7666,8110,1
14816,-1.0017825311942956,2017-11-12 00:00:00,8,Mirage,-1.4848484848484844,2317192,7.0,-2.0,7801,7531,1
14817,-1.0017825311942956,2017-11-12 00:00:00,2,Cobblestone,-1.7950310559006208,2317192,7.333333333333333,0.0,7801,7531,1
14818,,2017-11-12 00:00:00,6,Cache,,2316913,,,8519,6759,1
14819,,2017-11-12 00:00:00,7,Mirage,,2316913,,,8519,6759,1
14820,2.1656874265569916,2017-11-12 00:00:00,-4,Cobblestone,0.963599595551063,2317237,3.2857142857142856,3.0,5929,7713,0
14821,2.1656874265569916,2017-11-12 00:00:00,-2,Train,-0.2555555555555564,2317237,2.375,-1.333333333333334,5929,7713,0
14822,-0.8376997398736529,2017-11-12 00:00:00,-7,Mirage,0.5121951219512191,2317119,-0.7647058823529411,-0.6666666666666661,6615,5973,0
14823,6.75,2017-11-12 00:00:00,7,Overpass,13.307692307692308,2317194,,1.0,7924,8084,1
14824,6.75,2017-11-12 00:00:00,3,Inferno,-1.612903225806452,2317194,7.0,4.333333333333334,7924,8084,1
14825,3.757482394366197,2017-11-12 00:00:00,7,Mirage,2.4389534883720927,2317220,10.0,-1.0,5929,8452,1
14826,3.757482394366197,2017-11-12 00:00:00,2,Cobblestone,1.3545454545454554,2317220,8.5,1.333333333333334,5929,8452,1
14827,,2017-11-12 00:00:00,-7,Train,,2317238,,,7801,8547,0
14828,-6.357142857142858,2017-11-12 00:00:00,10,Cobblestone,11.541666666666666,2317238,-7.0,-2.333333333333334,7801,8547,1
14829,-6.357142857142858,2017-11-12 00:00:00,7,Inferno,-3.6521739130434785,2317238,1.5,1.0,7801,8547,1
14830,-9.0,2017-11-12 00:00:00,-2,Mirage,-4.0,2317223,,2.0,8504,8543,0
14831,-9.0,2017-11-12 00:00:00,-3,Inferno,16.0,2317223,-2.0,1.3333333333333321,8504,8543,0
14832,-1.707775428705661,2017-11-12 00:00:00,-5,Train,-1.5673913043478258,2314794,6.0,-2.333333333333334,7801,5005,0
14833,-2.6614583333333335,2017-11-13 00:00:00,-6,Train,-2.014705882352942,2317244,-5.5,-1.666666666666666,7801,7924,0
14834,-2.6614583333333335,2017-11-13 00:00:00,-12,Nuke,-1.4962406015037608,2317244,-5.666666666666667,-3.666666666666666,7801,7924,0
14835,,2017-11-13 00:00:00,-7,Train,4.0,2317202,,-2.0,8081,8308,0
14836,,2017-11-13 00:00:00,-11,Mirage,-3.6999999999999993,2317202,-7.0,-7.333333333333334,8081,8308,0
14837,-1.25,2017-11-13 00:00:00,13,Inferno,11.62962962962963,2317298,,2.666666666666666,7669,7472,1
14838,-6.0,2017-11-13 00:00:00,-4,Nuke,2.666666666666666,2317203,,2.666666666666666,7728,6762,0
14839,-6.0,2017-11-13 00:00:00,2,Cache,2.0238095238095237,2317203,-4.0,0.0,7728,6762,1
14840,-6.0,2017-11-13 00:00:00,-7,Train,0.2575757575757578,2317203,-1.0,0.3333333333333339,7728,6762,0
14841,-1.9929366438356164,2017-11-13 00:00:00,-4,Mirage,-1.4495238095238108,2317243,1.4444444444444444,0.0,5005,7924,0
14842,-1.9929366438356164,2017-11-13 00:00:00,10,Train,-0.4742547425474264,2317243,0.9,-1.333333333333334,5005,7924,1
14843,-1.9929366438356164,2017-11-13 00:00:00,-2,Inferno,-0.4375,2317243,1.7272727272727273,2.0,5005,7924,0
14844,1.5952380952380951,2017-11-13 00:00:00,2,Cache,0.9000000000000004,2316787,,-3.666666666666666,4688,4606,1
14845,-2.225,2017-11-13 00:00:00,13,Overpass,-15.6,2317227,,2.666666666666668,8476,7880,1
14846,,2017-11-13 00:00:00,4,Cache,-0.44444444444444464,2317201,,-6.666666666666668,7434,8504,1
14847,,2017-11-13 00:00:00,13,Overpass,0.0,2317201,4.0,-2.0,7434,8504,1
14848,6.6,2017-11-13 00:00:00,5,Train,2.215686274509805,2317226,,-2.666666666666666,4688,7669,1
14849,5.747368421052632,2017-11-13 00:00:00,11,Mirage,2.254901960784313,2317245,,3.0,6468,8436,1
14850,1.7249999999999996,2017-11-13 00:00:00,-2,Cache,-8.166666666666666,2317261,,-1.333333333333334,7864,7669,0
14851,-0.20833333333333348,2017-11-13 00:00:00,5,Inferno,-1.833333333333334,2317166,,1.6666666666666679,8068,8481,1
14852,-0.20833333333333348,2017-11-13 00:00:00,6,Cobblestone,-2.2666666666666675,2317166,5.0,3.333333333333334,8068,8481,1
14853,-1.233798449612403,2017-11-13 00:00:00,-2,Cobblestone,-8.447368421052632,2317167,0.0,1.0,6855,4602,0
14854,-1.233798449612403,2017-11-13 00:00:00,8,Inferno,0.8624288425047428,2317167,-0.2222222222222222,0.33333333333333215,6855,4602,1
14855,-1.233798449612403,2017-11-13 00:00:00,12,Nuke,-0.560455192034139,2317167,0.6,3.0,6855,4602,1
14856,2.9628571428571426,2017-11-13 00:00:00,6,Cobblestone,2.5,2317150,,4.0,8068,6375,1
14857,1.0229885057471264,2017-11-13 00:00:00,-11,Nuke,0.3888888888888875,2316786,3.0,0.0,7856,7898,0
14858,-2.55,2017-11-13 00:00:00,-11,Train,-4.615384615384615,2317134,,2.0,8361,6978,0
14859,-1.0488161745144988,2017-11-13 00:00:00,-10,Mirage,0.04520440251572211,2317124,-5.0,4.333333333333334,6211,5752,0
14860,-1.0488161745144988,2017-11-13 00:00:00,-3,Train,-1.046198830409356,2317124,-5.416666666666667,-3.333333333333334,6211,5752,0
14861,-0.802432283029298,2017-11-13 00:00:00,4,Cobblestone,-1.5625,2317246,-5.2,-0.6666666666666661,6922,5680,1
14862,-16.5,2017-11-13 00:00:00,-4,Mirage,2.384615384615385,2317262,,-7.333333333333332,7472,4688,0
14863,2.717948717948718,2017-11-13 00:00:00,7,Cobblestone,10.4,2317218,4.0,1.9999999999999982,7124,7427,1
14864,2.717948717948718,2017-11-13 00:00:00,6,Train,-0.48571428571428577,2317218,5.5,2.666666666666666,7124,7427,1
14865,7.3999999999999995,2017-11-13 00:00:00,5,Mirage,6.666666666666667,2317259,,1.333333333333333,8491,8488,1
14866,11.0,2017-11-13 00:00:00,-6,Mirage,-2.3809523809523796,2317225,,4.0,7864,7472,0
14867,,2017-11-13 00:00:00,3,Train,,2316954,,,8523,8372,1
14868,1.4137931034482758,2017-11-13 00:00:00,5,Inferno,-1.4782608695652169,2317217,2.0,-5.333333333333334,6134,8452,1
14869,1.4137931034482758,2017-11-13 00:00:00,7,Mirage,1.5256570713391753,2317217,2.6,-3.666666666666668,6134,8452,1
14870,-1.0261029411764706,2017-11-14 00:00:00,10,Train,1.0603864734299524,2317267,-1.5,5.666666666666666,5752,6665,1
14871,-8.333333333333332,2017-11-14 00:00:00,-8,Nuke,15.166666666666666,2317331,,0.666666666666667,7900,8481,0
14872,8.0,2017-11-14 00:00:00,4,Cache,0.6442577030812338,2317268,,5.0,5991,6248,1
14873,1.6842105263157894,2017-11-14 00:00:00,4,Inferno,-3.3611111111111107,2317255,,2.666666666666666,5378,8504,1
14874,1.6842105263157894,2017-11-14 00:00:00,4,Cobblestone,1.7241379310344822,2317255,4.0,7.0,5378,8504,1
14875,,2017-11-14 00:00:00,10,Mirage,,2317304,,,7314,8558,1
14876,,2017-11-14 00:00:00,13,Train,,2317304,,,7314,8558,1
14877,1.7999999999999998,2017-11-14 00:00:00,-6,Mirage,-12.285714285714286,2317309,,3.333333333333334,8339,6113,0
14878,4.434210526315789,2017-11-14 00:00:00,-3,Mirage,-1.7456395348837201,2317256,-2.0,3.666666666666666,8068,6978,0
14879,4.434210526315789,2017-11-14 00:00:00,10,Train,0.9727668845315893,2317256,-2.5,0.3333333333333339,8068,6978,1
14880,4.434210526315789,2017-11-14 00:00:00,8,Cobblestone,0.1999999999999993,2317256,1.6666666666666667,2.333333333333334,8068,6978,1
14881,-0.29056074766355144,2017-11-14 00:00:00,-5,Train,-0.8333333333333321,2317253,-0.5,-1.9999999999999982,6855,6745,0
14882,-0.29056074766355144,2017-11-14 00:00:00,4,Nuke,1.4499999999999993,2317253,-2.0,-1.666666666666666,6855,6745,1
14883,-0.29056074766355144,2017-11-14 00:00:00,-11,Mirage,-0.5892531876138438,2317253,-0.5,-0.33333333333333215,6855,6745,0
14884,,2017-11-14 00:00:00,11,Cache,,2316918,,,8349,8520,1
14885,,2017-11-14 00:00:00,11,Mirage,,2316918,,,8349,8520,1
14886,-4.336821784190205,2017-11-14 00:00:00,-12,Inferno,-1.3695652173913047,2317326,-8.0,0.666666666666667,7801,6615,0
14887,-0.6616541353383458,2017-11-14 00:00:00,10,Train,1.592307692307692,2317228,,1.333333333333333,7900,5195,1
14888,-2.760570824524313,2017-11-14 00:00:00,-12,Inferno,-0.861538461538462,2317250,4.5,-4.0,7969,4674,0
14889,-2.760570824524313,2017-11-14 00:00:00,2,Mirage,1.8575757575757592,2317250,-1.0,-6.333333333333334,7969,4674,1
14890,-2.760570824524313,2017-11-14 00:00:00,-2,Cobblestone,0.27058823529411846,2317250,-0.25,-5.666666666666668,7969,4674,0
14891,-3.4826007326007327,2017-11-14 00:00:00,-2,Cobblestone,-1.9545454545454533,2317264,-1.6,-1.333333333333334,5991,6137,0
14892,-2.6285155294693077,2017-11-14 00:00:00,-3,Cobblestone,-3.727777777777778,2317265,,-0.33333333333333215,4411,6137,0
14893,4.336821784190205,2017-11-14 00:00:00,6,Nuke,1.3161764705882355,2317325,8.8,4.666666666666666,6615,7801,1
14894,-1.073611111111111,2017-11-14 00:00:00,-12,Inferno,-0.13888888888888928,2317322,-3.3333333333333335,0.0,5378,7175,0
14895,1.9755369170161394,2017-11-14 00:00:00,-3,Cache,2.697368421052632,2316752,4.125,1.333333333333334,7517,5680,0
14896,0.5622263914946842,2017-11-14 00:00:00,15,Nuke,-0.7564102564102573,2317219,,0.0,7898,7489,1
14897,0.5622263914946842,2017-11-14 00:00:00,-6,Inferno,-2.2948717948717956,2317219,15.0,5.0,7898,7489,0
14898,0.5622263914946842,2017-11-14 00:00:00,-2,Cache,3.0,2317219,4.5,3.0,7898,7489,0
14899,10.320261437908496,2017-11-14 00:00:00,7,Mirage,0.15966386554621792,2317266,,7.666666666666666,5752,6248,1
14900,1.073611111111111,2017-11-14 00:00:00,2,Nuke,0.70168404170008,2317321,4.571428571428571,4.0,7175,5378,1
14901,3.3960843373493974,2017-11-14 00:00:00,7,Mirage,-0.5630252100840334,2316756,-1.4285714285714286,4.333333333333334,8008,7212,1
14902,-1.676083916083916,2017-11-14 00:00:00,5,Overpass,0.9049235993208828,2317263,-3.888888888888889,3.333333333333332,4411,6665,1
14903,0.16666666666666696,2017-11-14 00:00:00,-12,Cobblestone,13.470588235294118,2317249,,-1.333333333333334,5680,7129,0
14904,6.960714285714285,2017-11-14 00:00:00,10,Mirage,1.746376811594203,2317270,,10.0,6137,6248,1
14905,3.428571428571429,2017-11-14 00:00:00,5,Overpass,-4.699999999999999,2316923,13.0,2.666666666666668,8384,7961,1
14906,3.428571428571429,2017-11-14 00:00:00,7,Cache,-1.833333333333334,2316923,9.0,3.333333333333334,8384,7961,1
14907,-1.95701581027668,2017-11-14 00:00:00,-5,Inferno,-0.6796536796536792,2317269,-2.375,6.0,5991,6665,0
14908,1.005982905982906,2017-11-14 00:00:00,-3,Cache,0.7333333333333343,2317248,1.75,-1.0,6468,5607,0
14909,-3.833333333333333,2017-11-14 00:00:00,9,Train,-3.333333333333334,2316994,,-2.0,6171,8328,1
14910,-3.833333333333333,2017-11-14 00:00:00,-10,Overpass,-1.75,2316994,9.0,-0.6666666666666661,6171,8328,0
14911,-3.833333333333333,2017-11-14 00:00:00,-2,Cobblestone,-3.7666666666666657,2316994,-0.5,-3.0,6171,8328,0
14912,3.891618891618892,2017-11-14 00:00:00,4,Inferno,3.3088235294117645,2317306,6.0,-9.333333333333332,7212,7967,1
14913,2.468694096601073,2017-11-14 00:00:00,6,Train,0.16666666666666607,2317334,5.0,-2.0,4501,7900,1
14914,4.5,2017-11-14 00:00:00,10,Mirage,0.3000000000000007,2317310,,3.333333333333334,7124,8425,1
14915,8.0,2017-11-14 00:00:00,-6,Inferno,1.041666666666666,2317251,,2.0,5639,7864,0
14916,1.55,2017-11-14 00:00:00,7,Train,-0.25,2317258,,1.333333333333334,7900,8043,1
14917,2.0738636363636367,2017-11-14 00:00:00,-2,Mirage,0.49462365591397983,2317257,3.0,-4.0,7489,6652,0
14918,,2017-11-14 00:00:00,10,Train,,2317308,,,8559,7316,1
14919,,2017-11-14 00:00:00,10,Cobblestone,,2317308,,,8559,7316,1
14920,-3.7851116625310173,2017-11-14 00:00:00,-15,Cobblestone,-1.4280303030303028,2317307,6.0,-2.0,6922,7517,0
14921,1.6324999999999998,2017-11-14 00:00:00,-9,Cobblestone,1.6222222222222218,2317254,,4.999999999999998,5929,5639,0
14922,1.6324999999999998,2017-11-14 00:00:00,10,Overpass,1.2777777777777786,2317254,-9.0,2.0,5929,5639,1
14923,1.6324999999999998,2017-11-14 00:00:00,13,Cache,0.6454545454545446,2317254,0.5,4.333333333333334,5929,5639,1
14924,4.2,2017-11-14 00:00:00,7,Cache,-0.664835164835166,2317335,,2.666666666666668,8481,4501,1
14925,-0.2182017543859649,2017-11-14 00:00:00,-10,Train,-2.779569892473118,2317330,-0.7142857142857143,-3.333333333333333,5195,4501,0
14926,-1.2888888888888888,2017-11-14 00:00:00,-2,Overpass,-0.3681318681318668,2317247,-2.142857142857143,-9.0,8321,6468,0
14927,4.2,2017-11-14 00:00:00,13,Inferno,1.7111111111111104,2317229,7.0,0.3333333333333339,8481,4501,1
14928,-4.823272035510463,2017-11-15 00:00:00,-13,Overpass,-1.883631713554987,2317273,-3.75,-3.333333333333334,6615,6667,0
14929,3.505610098176718,2017-11-15 00:00:00,3,Train,-0.07354925775978316,2317277,7.0,4.333333333333334,6667,6211,1
14930,-0.9805321219987022,2017-11-15 00:00:00,3,Mirage,-0.6013071895424851,2317337,-5.0,-2.666666666666666,5378,8068,1
14931,-0.9805321219987022,2017-11-15 00:00:00,-14,Train,-1.9845559845559837,2317337,-3.0,-3.666666666666666,5378,8068,0
14932,-0.9805321219987022,2017-11-15 00:00:00,-3,Inferno,-1.9832535885167477,2317337,-5.2,-4.333333333333334,5378,8068,0
14933,-2.7782324058919805,2017-11-15 00:00:00,8,Cache,-1.166666666666666,2316784,-5.5,3.0,6652,7187,1
14934,1.3271780303030303,2017-11-15 00:00:00,14,Mirage,1.2553763440860202,2317332,12.0,-2.0000000000000018,6745,7454,1
14935,1.833333333333333,2017-11-15 00:00:00,10,Cache,-13.529411764705882,2317300,,5.333333333333332,8502,7616,1
14936,1.833333333333333,2017-11-15 00:00:00,-8,Nuke,-14.6,2317300,10.0,7.666666666666666,8502,7616,0
14937,1.833333333333333,2017-11-15 00:00:00,3,Mirage,5.878787878787877,2317300,1.0,3.333333333333332,8502,7616,1
14938,-4.041666666666666,2017-11-15 00:00:00,9,Train,10.214285714285714,2317311,,-0.3333333333333339,7865,8485,1
14939,-4.457142857142857,2017-11-15 00:00:00,-10,Inferno,-0.8098006644518279,2317285,,-2.0,6248,6665,0
14940,-0.8138729377449639,2017-11-15 00:00:00,6,Mirage,0.2943722943722946,2317287,-1.1111111111111112,1.0,6615,5973,1
14941,2.2629573170731705,2017-11-15 00:00:00,-10,Overpass,-0.23921568627450895,2317168,-2.0,7.666666666666666,7713,7613,0
14942,2.2629573170731705,2017-11-15 00:00:00,3,Inferno,4.510526315789475,2317168,-6.0,4.333333333333332,7713,7613,1
14943,2.2629573170731705,2017-11-15 00:00:00,10,Train,-0.2927927927927936,2317168,-3.0,1.3333333333333321,7713,7613,1
14944,-0.6792668957617409,2017-11-15 00:00:00,9,Train,0.8191489361702136,2317283,-1.7272727272727273,-1.0,5752,6137,1
14945,19.0,2017-11-15 00:00:00,6,Mirage,4.442307692307692,2317204,,5.333333333333334,7187,7776,1
14946,19.0,2017-11-15 00:00:00,7,Cache,5.85,2317204,6.0,4.666666666666667,7187,7776,1
14947,-1.8804942630185348,2017-11-15 00:00:00,9,Train,-0.36335403726708115,2317272,-3.0,0.33333333333333215,6615,6651,1
14948,2.4928119608970674,2017-11-15 00:00:00,-7,Cobblestone,-0.12312030075187863,2317276,10.5,0.0,5995,6211,0
14949,-0.16842105263157894,2017-11-15 00:00:00,3,Mirage,-0.5337763012181611,2317275,-8.5,1.0,5973,6651,1
14950,-1.7680555555555555,2017-11-15 00:00:00,10,Mirage,-0.47582972582972616,2317336,-8.5,1.666666666666666,6745,5929,1
14951,-1.7680555555555555,2017-11-15 00:00:00,2,Cobblestone,-0.3589607635206793,2317336,-2.3333333333333335,3.333333333333334,6745,5929,1
14952,-1.579130434782609,2017-11-15 00:00:00,4,Train,-0.5241379310344829,2317333,,-2.333333333333334,7865,7124,1
14953,5.9743589743589745,2017-11-15 00:00:00,-2,Train,2.3434343434343443,2317299,5.0,3.666666666666666,4688,7669,0
14954,1.0725691603793592,2017-11-15 00:00:00,2,Cache,-0.11711711711711814,2317274,-0.875,0.0,5973,6211,1
14955,-0.6461538461538463,2017-11-15 00:00:00,9,Inferno,0.2857142857142865,2317343,,0.0,8321,8435,1
14956,1.0119047619047619,2017-11-15 00:00:00,-6,Mirage,0.6666666666666661,2317302,7.0,-4.666666666666666,8181,8372,0
14957,1.0119047619047619,2017-11-15 00:00:00,9,Cache,-0.6428571428571423,2317302,0.5,-6.666666666666666,8181,8372,1
14958,1.0119047619047619,2017-11-15 00:00:00,-3,Inferno,-2.6000000000000014,2317302,3.3333333333333335,-0.6666666666666661,8181,8372,0
14959,3.428571428571429,2017-11-15 00:00:00,9,Cache,-0.10714285714285765,2317301,8.333333333333334,2.333333333333334,8384,7961,1
14960,3.428571428571429,2017-11-15 00:00:00,13,Inferno,2.1428571428571423,2317301,8.5,7.0,8384,7961,1
14961,-1.795372955723973,2017-11-15 00:00:00,4,Cobblestone,0.28787878787878896,2317152,-4.5,-3.666666666666668,7532,4608,1
14962,-1.795372955723973,2017-11-15 00:00:00,-4,Overpass,0.6289592760180991,2317152,-1.6666666666666667,-2.333333333333334,7532,4608,0
14963,-1.795372955723973,2017-11-15 00:00:00,3,Train,-3.652421652421653,2317152,-2.25,0.6666666666666661,7532,4608,1
14964,2.9727272727272727,2017-11-15 00:00:00,13,Cobblestone,2.4444444444444446,2317346,-9.0,4.666666666666666,5680,8435,1
14965,7.009957325746799,2017-11-15 00:00:00,6,Mirage,3.40952380952381,2317344,,-1.3333333333333321,8008,7967,1
14966,-0.5454328072692491,2017-11-15 00:00:00,12,Overpass,1.5928571428571416,2317280,-2.5454545454545454,0.0,4411,5752,1
14967,3.0019712756969867,2017-11-15 00:00:00,5,Inferno,1.1515151515151505,2317303,6.333333333333333,2.0,7924,5479,1
14968,3.0019712756969867,2017-11-15 00:00:00,10,Cobblestone,-0.8425925925925934,2317303,6.0,1.0,7924,5479,1
14969,-0.7067736185383244,2017-11-15 00:00:00,-5,Nuke,1.1913875598086126,2317284,0.42857142857142855,0.6666666666666661,5991,4411,0
14970,-1.139896001434463,2017-11-15 00:00:00,8,Cobblestone,-0.6840659340659343,2317281,-4.5,2.0,5991,5752,1
14971,-0.4474393530997305,2017-11-15 00:00:00,-16,Inferno,1.200000000000001,2316921,,1.6666666666666679,7129,8008,0
14972,1.0703703703703704,2017-11-15 00:00:00,-4,Mirage,-0.3863636363636367,2317341,3.0,6.333333333333333,7594,8436,0
14973,-7.211484593837535,2017-11-15 00:00:00,-5,Overpass,-7.5,2317345,,-4.666666666666666,8436,7517,0
14974,,2017-11-15 00:00:00,9,Mirage,,2317338,,,6366,7306,1
14975,,2017-11-15 00:00:00,15,Train,,2317338,,,6366,7306,1
14976,-0.8555920452472177,2017-11-15 00:00:00,-2,Overpass,-0.13571428571428612,2317271,-3.3076923076923075,-5.333333333333334,5995,6667,0
14977,10.666666666666668,2017-11-15 00:00:00,6,Train,5.5,2317205,,1.666666666666666,7668,7718,1
14978,10.666666666666668,2017-11-15 00:00:00,-2,Nuke,3.75,2317205,6.0,2.0,7668,7718,0
14979,10.666666666666668,2017-11-15 00:00:00,12,Overpass,0.7142857142857135,2317205,2.0,1.333333333333334,7668,7718,1
14980,2.2224714184125594,2017-11-15 00:00:00,-13,Mirage,-0.5128205128205128,2317286,0.125,4.666666666666666,6667,6651,0
14981,,2017-11-15 00:00:00,4,Cache,-5.199999999999999,2317206,,-4.333333333333334,8209,8517,1
14982,,2017-11-15 00:00:00,-2,Overpass,0.0,2317206,4.0,1.333333333333334,8209,8517,0
14983,,2017-11-15 00:00:00,7,Train,18.0,2317206,1.0,0.6666666666666679,8209,8517,1
14984,6.0,2017-11-15 00:00:00,3,Mirage,6.25,2317260,,5.0,7699,8366,1
14985,6.0,2017-11-15 00:00:00,3,Overpass,10.0,2317260,3.0,2.0,7699,8366,1
14986,0.5025473321858862,2017-11-15 00:00:00,-4,Overpass,-0.15625,2317279,0.45454545454545453,-1.333333333333334,6137,6665,0
14987,5.135942760942761,2017-11-15 00:00:00,14,Cache,0.19047619047619158,2317340,,0.0,8008,5607,1
14988,4.455980066445183,2017-11-15 00:00:00,2,Inferno,1.9961290322580645,2317252,1.25,1.3333333333333321,7865,7856,1
14989,-2.765294771968854,2017-11-15 00:00:00,-10,Inferno,-0.37179487179487225,2316997,-3.0,4.666666666666666,8135,7820,0
14990,3.9450549450549453,2017-11-15 00:00:00,-5,Inferno,1.333333333333334,2317342,,2.333333333333332,7129,5607,0
14991,1.656270055191888,2017-11-15 00:00:00,11,Cobblestone,0.09999999999999964,2317324,-1.6666666666666667,2.0,4494,5378,1
14992,-1.656270055191888,2017-11-15 00:00:00,-5,Train,-0.034113060428849096,2317323,0.4,-5.666666666666667,5378,4494,0
14993,-5.75588491717524,2017-11-15 00:00:00,-9,Mirage,-1.6264855687606108,2316754,-3.6666666666666665,-2.0,5680,8021,0
14994,,2017-11-15 00:00:00,-13,Cache,,2317314,,,7314,8559,0
14995,,2017-11-15 00:00:00,4,Mirage,,2317314,,,7314,8559,1
14996,-13.333333333333334,2017-11-15 00:00:00,6,Train,-4.333333333333334,2317314,-4.5,-3.0,7314,8559,1
14997,0.8209825528007346,2017-11-15 00:00:00,3,Overpass,-0.48440065681445077,2317278,-3.25,-0.6666666666666661,5995,6651,1
14998,-6.221343873517786,2017-11-15 00:00:00,-3,Cobblestone,-0.8371794871794869,2316750,,1.0,7820,4602,0
14999,,2017-11-15 00:00:00,8,Cache,,2317339,,,8011,8560,1
15000,,2017-11-15 00:00:00,16,Mirage,,2317339,,,8011,8560,1
15001,3.0999999999999996,2017-11-15 00:00:00,11,Train,0.6498316498316505,2317282,,9.0,4411,6248,1
15002,,2017-11-16 00:00:00,2,Cache,-2.0999999999999996,2317350,,2.333333333333332,8248,7434,1
15003,,2017-11-16 00:00:00,-14,Inferno,6.0,2317350,2.0,-1.6666666666666679,8248,7434,0
15004,,2017-11-16 00:00:00,-8,Mirage,-8.0,2317350,-6.0,-4.666666666666668,8248,7434,0
15005,,2017-11-16 00:00:00,2,Train,,2317377,,,8561,7463,1
15006,,2017-11-16 00:00:00,-10,Inferno,,2317377,,,8561,7463,0
15007,,2017-11-16 00:00:00,-16,Cache,,2317377,,,8561,7463,0
15008,,2017-11-16 00:00:00,9,Cache,,2317355,,,4469,8561,1
15009,2.1572128851540615,2017-11-16 00:00:00,14,Overpass,2.8116666666666656,2317293,5.636363636363637,3.0,6137,6615,1
15010,2.1572128851540615,2017-11-16 00:00:00,4,Inferno,0.42261904761904745,2317293,6.333333333333333,3.333333333333332,6137,6615,1
15011,-10.0,2017-11-16 00:00:00,7,Overpass,-11.181818181818182,2317389,,-6.333333333333334,8513,7668,1
15012,2.25,2017-11-16 00:00:00,-6,Inferno,-16.125,2317378,9.0,0.6666666666666679,4469,5524,0
15013,-0.8653846153846154,2017-11-16 00:00:00,-8,Cobblestone,-3.416666666666666,2317367,,-3.666666666666666,8435,6922,0
15014,-2.1452054794520548,2017-11-16 00:00:00,-2,Mirage,-5.588541666666666,2317320,-9.0,-8.666666666666668,8392,6896,0
15015,-2.1452054794520548,2017-11-16 00:00:00,-4,Train,-0.2312599681020746,2317320,-7.25,-8.333333333333332,8392,6896,0
15016,-2.6,2017-11-16 00:00:00,-3,Mirage,-0.6736842105263143,2317312,,-6.666666666666666,8425,7865,0
15017,,2017-11-16 00:00:00,6,Mirage,,2317347,,,8536,7967,1
15018,8.333333333333334,2017-11-16 00:00:00,-7,Cache,3.9000000000000004,2317347,6.0,5.333333333333334,8536,7967,0
15019,8.333333333333334,2017-11-16 00:00:00,-2,Cobblestone,-10.75,2317347,-0.5,1.666666666666666,8536,7967,0
15020,4.959746981023576,2017-11-16 00:00:00,6,Inferno,1.5555555555555554,2317368,,-4.666666666666666,7212,7594,1
